sep=,
From: 2026-01-01,Cid: 311035,To: 2026-06-30
Review ID,Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,VersionCode,OS
46a11b10-1250-498d-a6ac-a603573f3db5,2026-06-29T03:38:55Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,ryan saputra,5,,bagus.,,,2026-06-30T19:15:08Z,39:36:13,"Halo ryan saputra, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:34,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987914?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987914,,,
58ab8c5b-e928-4f33-9806-043b692e862a,2026-06-28T14:01:12Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Alfia Fauzia,5,,konsul ke dokter spesialis cepat dan mudah,,,2026-06-30T19:10:43Z,53:09:31,"Halo Alfia Fauzia, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:27,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743986917?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743986917,,,
1a39645e-fff1-4b3c-a6a8-bd182a7dd44e,2026-06-28T12:28:52Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Erwindyah Nurani,5,,Dokternya merespon cepat dan akurat serta solutif,,,2026-06-30T19:09:35Z,54:40:43,"Halo Erwindyah Nurani, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:34,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987915?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987915,,,
77774956-f36b-4040-af4f-39ebf9e1f2bd,2026-06-28T11:08:02Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Aira Takal2,5,,Dokter ramah dan solutif.,,,2026-06-30T19:08:39Z,56:00:37,"Halo Aira Takal2, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:34,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987916?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987916,,,
38562e81-12e2-42fc-896c-456ce80b55c4,2026-06-28T10:39:39Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,nur Safitri,1,,saya sudah bayar untuk konsultasi.malah dibatalkan.,,,2026-06-30T18:59:45Z,56:20:06,"Halo nur Safitri, mohon maaf atas keluhan yang dialami. Kami sedang berupaya memperbaikinya secepatnya.

Jika masih butuh bantuan atau ingin menindaklanjuti, mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com detail kendalamu, termasuk nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",,,,2026-08-20T10:39:34,,,Negative,,,,,https://appfollow.io/gp/2110/review/5743987917?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987917,,,
e59840e7-48a0-4dde-b4fa-017be6fe1ca0,2026-06-28T08:59:05Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Simun Siagian,5,,"pelayanan mantap, cepat, terpercaya",,,2026-06-30T18:58:56Z,57:59:51,"Halo Simun Siagian, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:34,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987918?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987918,,,
56a1072a-e264-4065-b604-0dc4f0ebc3e8,2026-06-28T07:41:50Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,sweet deisty,5,,sangat membantu sekali,,,2026-06-30T18:58:00Z,59:16:10,"Halo sweet deisty, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:27,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743986918?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743986918,,,
77fe9f99-dce4-48d4-8da5-15b575d5fdf8,2026-06-28T06:07:52Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Eka Harismiati,5,,"nyaman bgt,. solusi saat darurat, daripada jauh dan antri ke RS , tinggal Konsul via chat. kirim gambar. obat smpe ke rmh",,,2026-06-30T18:56:43Z,60:48:51,"Halo Eka Harismiati, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:34,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743987919?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743987919,,,
17e0afd3-0cb3-45c7-83a9-f4fd8aabcbf2,2026-06-28T00:01:33Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Wahyu Aini,3,,tolong dong dibantu masa setiap mau upload foto gabisa terus. kesel,,,2026-06-30T18:50:30Z,66:48:57,"Halo Wahyu Aini, terima kasih atas ulasannya dan mohon maaf atas keluhan yang dialami.

Kami ingin memahami lebih lanjut agar bisa segera memperbaikinya. Mohon DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Sertakan juga nomor HP akun Halodoc dan/atau nomor pesanan.

Terima kasih.",,,,2026-08-20T10:39:41,,,Negative,,,,,https://appfollow.io/gp/2110/review/5743988317?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988317,,,
bb1a8ae1-2aef-4510-b562-4741d7ceb4b5,2026-06-27T17:57:28Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Nisa Munapadyah,5,,mantap sekali Konsul nya,,,2026-06-27T18:09:53Z,00:12:25,"Halo Nisa Munapadyah, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988318?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988318,,,
4a1c71b8-cc04-4daa-a9e9-7b19fd606a9c,2026-06-27T16:32:47Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Monica Gabriella,5,,sangat bermanfaat dan membantu kebutuhan atas kesehatan sehari2,,,2026-06-27T18:08:42Z,01:35:55,"Halo Monica Gabriella, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988319?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988319,,,
0641241b-fcaf-47fe-9be8-872426cceab0,2026-06-27T15:49:15Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,rujak istana2,5,,sunggu memudahkan ibu ibu yg males antri ke dokter,,,2026-06-27T18:07:45Z,02:18:30,"Halo rujak istana2, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:27,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743986919?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743986919,,,
2a1a5e16-3659-4171-8bcb-2bfd438c9fc5,2026-06-27T15:13:20Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Holly Willson,5,,"Aplikasi ini sangat rekomendasi sekali, karena membantu saya dalam konsultasi dengan baik 👍 rekomendasi akurat, dan detail",,,2026-06-27T18:06:48Z,02:53:28,"Halo Holly Willson, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988320?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988320,,,
59207a4f-f5ce-4a40-b770-9332975e2e88,2026-06-27T15:05:45Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Dedeh Yulia Asih,5,,"alhamdulilah membantu mengurangi stres saya,tapi waktu saya habis banyak karna buat ketik yg mau saya bicaraakan. Saya lebih suka yg telpon dn VC jadi bisa langsung berbicara",,,2026-06-27T18:05:47Z,03:00:02,"Halo Dedeh Yulia Asih, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Mixed,,,,,https://appfollow.io/gp/2110/review/5743988321?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988321,,,
6994b503-af85-4a42-b2d5-e143e24b29ec,2026-06-27T14:45:48Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Marcellina Christianti,5,,bagus dan modern,,,2026-06-27T18:04:49Z,03:19:01,"Halo Marcellina Christianti, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988322?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988322,,,
8767c7bc-e981-417a-a542-5996e95cfa14,2026-06-27T12:46:47Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Arunika Gantari,5,,aplikasi ini sangat membantu dan dokter yang di rekomendasikan sangat baik,,,2026-06-27T18:03:26Z,05:16:39,"Halo Arunika Gantari, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988323?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988323,,,
76bf753e-3311-4ebd-ac8d-3090b6b8994c,2026-06-27T12:04:33Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,biansix D,5,,bagus,,,2026-06-27T18:02:40Z,05:58:07,"Halo biansix D, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988324?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988324,,,
b1fc2836-7433-4bd2-92fb-8f96437c5a0d,2026-06-27T08:16:37Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Arina Zahara,5,,bagus,,,2026-06-27T18:01:50Z,09:45:13,"Halo Arina Zahara, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988325?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988325,,,
c7fcba8c-a579-4dba-942e-b7d360837355,2026-06-27T06:02:05Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Bob Sitompul,5,,fast respon,,,2026-06-27T18:00:54Z,11:58:49,"Halo Bob Sitompul, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Neutral,,,,,https://appfollow.io/gp/2110/review/5743988326?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988326,,,
04d910a2-6b2b-40fe-aa48-d80aa3fdb00f,2026-06-26T16:59:34Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Siti Fatimah,5,,ramah dan solutif,,,2026-06-26T22:29:33Z,05:29:59,"Halo Siti Fatimah, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988327?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988327,,,
917558a9-f34f-41de-9f6c-e8f09f902323,2026-06-26T16:19:23Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,35_SITI NURHALIZA,5,,saya selalu konsul ke sini lebih praktis,,,2026-06-26T22:28:29Z,06:09:06,"Halo 35_SITI NURHALIZA, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988328?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988328,,,
48a40d7c-c3ab-46c9-aa5e-7c505e95a265,2026-06-26T14:02:11Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,Umi Khasanatun,5,,dokternya ramah penjelasan sangat detail,,,2026-06-26T14:49:10Z,00:46:59,"Halo Umi Khasanatun, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988329?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988329,,,
bb006b18-6b23-43c1-b2ee-eab57f65f14a,2026-06-26T12:57:08Z,com.linkdokter.halodoc.android,"Halodoc: Dokter, Obat & Lab",,id,,elsya hanania,5,,sangant nyaman puas.respon cepat,,,2026-06-26T12:59:46Z,00:02:38,"Halo elsya hanania, kami senang kamu punya pengalaman seru bersama Halodoc! Sebagai apresiasi kami, nikmati kupon TERIMAKASIH untuk transaksi selanjutnya di semua layanan Halodoc! 🎉 Punya saran atau ide lainnya? DM ke @HalodocID (X) atau @Halodoc (Instagram), atau email ke help@halodoc.com. Terima kasih dan sehat selalu!",,,,2026-08-20T10:39:41,,,Positive,,,,,https://appfollow.io/gp/2110/review/5743988330?s=global4,https://watch.appfollow.io/apps/my-first-workspace/reviews/256372?review_id=5743988330,,,
